volume,low,high,open,close,time,Fast_MA,Medium_MA,Slow_MA,RSI
1.31882292,63423.92,63470.74,63486.17,63420.07,2024-04-15 23:58:00,63374.826,63313.25260000001,63370.024,50.26353506865768
3.01654371,63474.28,63447.82,63475.96,63414.01,2024-04-15 23:57:00,63382.227,63319.8528,63384.312,58.645987862441075
6.96510651,63449.72,63455.71,63488.89,63414.96,2024-04-15 23:56:00,63386.463,63329.113999999994,63401.914000000004,63.24905146696771
12.3116173,63451.41,63520.43,63520.65,63446.27,2024-04-15 23:55:00,63388.76900000001,63339.026,63423.076,65.89436903641959
5.75589954,63520.51,63501.79,63550.89,63500.0,2024-04-15 23:54:00,63399.632000000005,63347.686200000004,63439.062,74.49714613294785
6.09413612,63500.01,63434.0,63512.23,63408.82,2024-04-15 23:53:00,63403.41799999999,63353.862400000005,63436.812,57.54903251283398
4.42502619,63434.98,63424.29,63456.83,63405.3,2024-04-15 23:52:00,63409.691000000006,63360.015,63435.06999999999,53.83137273281208
9.26395294,63429.98,63397.91,63467.95,63388.96,2024-04-15 23:51:00,63415.89199999999,63365.8154,63429.869999999995,45.63660916757971
14.92698334,63402.41,63437.21,63452.0,63394.34,2024-04-15 23:50:00,63421.27999999999,63372.451799999995,63419.484,50.40572661949044
10.27825645,63439.31,63404.98,63452.98,63374.0,2024-04-15 23:49:00,63416.672999999995,63378.35699999999,63394.284,50.415368639667825
2.53553063,63404.98,63405.01,63412.95,63388.7,2024-04-15 23:48:00,63413.536,63384.7892,63390.259999999995,56.54790631653631
4.03776183,63405.35,63349.18,63420.38,63334.07,2024-04-15 23:47:00,63405.541999999994,63388.417799999996,63376.014,50.9098808976132
2.86105448,63356.88,63409.46,63409.59,63340.46,2024-04-15 23:46:00,63398.092000000004,63388.780999999995,63366.314,50.0
3.43806717,63409.59,63470.45,63472.61,63396.24,2024-04-15 23:45:00,63393.089,63390.5884,63366.693999999996,46.69312536426926
7.33911075,63472.82,63460.51,63473.99,63412.88,2024-04-15 23:44:00,63384.377,63392.8476,63374.469999999994,49.04629261175187
5.12824007,63461.99,63389.72,63463.03,63386.75,2024-04-15 23:43:00,63382.170000000006,63395.884399999995,63374.08,46.56692358067563
2.04665665,63399.6,63393.98,63408.12,63372.0,2024-04-15 23:42:00,63378.840000000004,63398.8816,63381.666000000005,44.771432744267486
1.61280338,63393.98,63353.94,63394.73,63353.94,2024-04-15 23:41:00,63375.338,63401.227999999996,63384.362,38.38820836582263
4.59342299,63353.7,63335.52,63376.54,63335.52,2024-04-15 23:40:00,63369.456000000006,63402.6466,63372.21800000001,27.298073207087597
5.10072928,63335.52,63325.06,63335.54,63286.17,2024-04-15 23:39:00,63360.672999999995,63403.243599999994,63346.876000000004,30.861654651560883
5.30089516,63326.38,63303.56,63342.0,63300.94,2024-04-15 23:38:00,63351.897,63404.0624,63329.714,34.26796912686886
14.84984454,63295.99,63271.86,63309.79,63262.0,2024-04-15 23:37:00,63344.69,63403.057400000005,63307.714,32.08196906401686
8.15855005,63271.03,63279.14,63282.12,63230.48,2024-04-15 23:36:00,63333.691999999995,63401.667,63283.022,28.46327743020909
7.21501562,63279.49,63313.77,63328.25,63252.4,2024-04-15 23:35:00,63319.308,63399.76180000001,63266.398,34.08376963350774
11.22460321,63316.93,63305.21,63348.14,63292.59,2024-04-15 23:34:00,63307.278999999995,63395.572199999995,63267.68200000001,38.2070725661976
2.38201129,63303.95,63311.33,63311.33,63289.87,2024-04-15 23:33:00,63297.59099999999,63391.1696,63265.46800000001,43.784802294842414
3.65774383,63311.38,63298.6,63334.34,63268.68,2024-04-15 23:32:00,63287.259,63387.623199999995,63266.804000000004,40.30995194124942
6.68559334,63300.0,63262.87,63312.38,63238.11,2024-04-15 23:31:00,63275.676,63383.8062,63268.33,27.093895761508605
4.87689013,63263.57,63309.17,63322.27,63263.57,2024-04-15 23:30:00,63268.48099999999,63381.3404,63270.564,28.91042119833871
20.72667168,63310.08,63253.18,63373.42,63253.18,2024-04-15 23:29:00,63265.18199999999,63378.6792,63262.68200000001,30.255728011825198
3.50331431,63254.01,63204.64,63269.24,63200.49,2024-04-15 23:28:00,63255.137,63372.1288,63244.806000000004,27.204338233338973
6.85532644,63203.46,63260.89,63269.23,63191.72,2024-04-15 23:27:00,63248.109,63362.823200000006,63229.414000000004,27.89315889888202
6.45027859,63260.0,63302.18,63312.57,63229.46,2024-04-15 23:26:00,63248.007000000005,63354.5884,63227.683999999994,36.26948371394525
8.32068481,63296.75,63355.24,63362.41,63291.64,2024-04-15 23:25:00,63251.931000000004,63348.98100000001,63233.297999999995,50.68537777220916
3.93940298,63355.24,63393.34,63395.56,63332.19,2024-04-15 23:24:00,63255.891,63344.6312,63249.1,53.67794176494138
7.36032045,63397.19,63426.71,63433.05,63394.83,2024-04-15 23:23:00,63266.387,63342.3278,63287.96800000001,64.80725926916888
2.7007363,63425.77,63450.12,63455.35,63416.92,2024-04-15 23:22:00,63281.210999999996,63342.3104,63333.00800000001,71.229788203143
4.89368842,63450.13,63447.85,63462.93,63418.18,2024-04-15 23:21:00,63299.21800000001,63343.676,63370.752,69.80929165471797
5.55993155,63447.87,63401.46,63450.0,63380.41,2024-04-15 23:20:00,63310.902,63344.81479999999,63388.50600000001,60.55478102014436
9.07345064,63401.11,63401.01,63416.5,63355.99,2024-04-15 23:19:00,63321.183,63345.3746,63393.266,57.55277346248688
4.15074875,63398.88,63429.66,63429.66,63356.03,2024-04-15 23:18:00,63336.737,63346.4266,63385.505999999994,60.48443238831392
4.61697216,63434.09,63451.85,63475.71,63411.36,2024-04-15 23:17:00,63358.701,63347.8538,63384.39399999999,69.62816939704975
6.1026994,63451.84,63492.43,63499.13,63423.12,2024-04-15 23:16:00,63378.066999999995,63348.864199999996,63385.382000000005,68.65514580361541
9.00082841,63500.85,63553.48,63580.19,63500.0,2024-04-15 23:15:00,63398.903000000006,63350.4,63409.3,74.97571440135984
1.37618602,63553.49,63530.16,63561.53,63500.84,2024-04-15 23:14:00,63415.768000000004,63352.5894,63438.270000000004,83.95550229497826
2.93155162,63530.16,63540.74,63553.47,63501.73,2024-04-15 23:13:00,63426.458000000006,63355.20479999999,63467.409999999996,85.68337208499243
2.6365829,63540.56,63461.12,63545.7,63461.12,2024-04-15 23:12:00,63430.878000000004,63357.5758,63477.362,76.48996020674183
2.5677496,63462.73,63413.89,63475.99,63411.36,2024-04-15 23:11:00,63430.195999999996,63359.263999999996,63475.009999999995,64.09001035684
6.67809479,63413.91,63424.28,63448.0,63411.37,2024-04-15 23:10:00,63433.292,63360.682199999996,63457.28400000001,60.301847514962034
3.89953479,63424.28,63392.86,63445.28,63383.66,2024-04-15 23:09:00,63436.05900000001,63359.954000000005,63433.848,48.401408249134455
2.70912028,63393.35,63395.78,63429.85,63376.6,2024-04-15 23:08:00,63438.116,63359.0846,63408.822,43.970209965903344
5.06029949,63395.75,63463.04,63464.0,63367.81,2024-04-15 23:07:00,63433.761,63358.1606,63390.159999999996,42.63316465323075
5.20702213,63465.85,63468.8,63518.75,63458.86,2024-04-15 23:06:00,63437.33500000001,63359.0386,63399.659999999996,59.92661014804409
4.39587528,63468.45,63486.26,63500.0,63466.01,2024-04-15 23:05:00,63433.93600000001,63359.4334,63410.588,64.55753149147858
2.26342918,63486.41,63438.34,63488.88,63420.42,2024-04-15 23:04:00,63425.89399999999,63357.84180000001,63417.94,57.60338190491888
8.60296607,63444.04,63415.77,63458.7,63400.03,2024-04-15 23:03:00,63415.724,63357.666,63422.626000000004,48.54179000746465
4.25323296,63423.87,63396.04,63431.48,63358.0,2024-04-15 23:02:00,63405.412,63356.72,63420.664000000004,42.224663291622875
5.85811673,63392.58,63406.11,63449.92,63366.49,2024-04-15 23:01:00,63400.925,63356.270599999996,63402.19,30.947284299455504
7.06247305,63400.03,63467.93,63467.93,63393.0,2024-04-15 23:00:00,63399.088,63356.2438,63387.588,35.6610998829925
4.10418628,63468.78,63456.7,63483.48,63446.26,2024-04-15 22:59:00,63405.348,63357.689000000006,63392.75600000001,43.5260614831588
6.80390914,63461.88,63427.9,63463.04,63421.89,2024-04-15 22:58:00,63409.877,63358.3528,63397.128000000004,45.241041317902656
9.69041628,63432.24,63361.96,63454.19,63361.96,2024-04-15 22:57:00,63409.292,63358.9106,63397.92,44.15163138703422
13.83047339,63361.96,63314.21,63368.0,63308.24,2024-04-15 22:56:00,63394.229999999996,63358.2662,63386.27,39.168154605608564
6.36222488,63315.98,63320.24,63333.83,63278.0,2024-04-15 22:55:00,63375.429000000004,63355.901399999995,63363.27,38.961093234151036
3.63402933,63314.3,63275.69,63324.19,63265.02,2024-04-15 22:54:00,63359.889,63352.9442,63327.022,38.485036119711204
1.94552474,63273.47,63236.21,63276.14,63228.9,2024-04-15 22:53:00,63342.776,63349.7872,63288.424,36.43006466991054
4.4629758,63237.74,63256.32,63269.2,63220.0,2024-04-15 22:52:00,63328.976,63346.7472,63260.03200000001,22.2048966672877
4.17201141,63258.86,63302.14,63302.14,63257.17,2024-04-15 22:51:00,63318.043999999994,63344.8118,63249.81800000001,27.28518599086341
4.17075527,63302.14,63357.03,63358.26,63291.48,2024-04-15 22:50:00,63307.89200000001,63343.931000000004,63252.514,35.62285357477438
16.19160764,63357.03,63312.93,63388.39,63282.0,2024-04-15 22:49:00,63291.466,63343.84760000001,63255.909999999996,36.51116545907564
5.09674264,63313.68,63329.59,63340.38,63300.83,2024-04-15 22:48:00,63279.36,63343.8454,63270.295999999995,43.10057686273605
3.20857838,63329.6,63344.69,63369.2,63318.01,2024-04-15 22:47:00,63274.965000000004,63344.965599999996,63289.898,44.26950354609997
5.5419583,63344.0,63352.18,63390.44,63323.32,2024-04-15 22:46:00,63276.473,63346.82239999999,63303.128000000004,41.329019412643284
5.92717665,63359.67,63411.36,63437.19,63359.67,2024-04-15 22:45:00,63284.64,63348.96779999999,63316.766,38.75133154927353
9.38931855,63413.87,63447.65,63447.66,63371.05,2024-04-15 22:44:00,63295.243,63350.537000000004,63334.576,43.16482925517675
10.88874979,63438.4,63531.83,63540.0,63410.72,2024-04-15 22:43:00,63313.425,63352.954,63356.554000000004,56.9332271641453
19.06171663,63537.57,63492.36,63545.7,63450.12,2024-04-15 22:42:00,63336.437,63356.582800000004,63382.976,71.03047551286637
16.3000471,63492.36,63351.57,63495.53,63350.93,2024-04-15 22:41:00,63345.813,63358.8392,63388.498,58.97555812636895
12.86367456,63347.06,63359.99,63395.93,63324.31,2024-04-15 22:40:00,63349.096,63360.054000000004,63381.426,57.05984615750987
12.20822809,63360.0,63314.53,63360.0,63314.53,2024-04-15 22:39:00,63352.349,63361.280999999995,63370.121999999996,60.87862387885183
3.62375879,63319.73,63312.58,63339.2,63282.16,2024-04-15 22:38:00,63350.481999999996,63362.9144,63344.409999999996,57.452522539804605
5.60130464,63302.65,63304.42,63308.0,63243.4,2024-04-15 22:37:00,63343.02099999999,63363.948,63303.066000000006,48.355349592719534
15.75940477,63306.64,63289.37,63315.17,63207.17,2024-04-15 22:36:00,63331.406,63363.502199999995,63274.314,39.97622161455203
8.0293174,63289.22,63344.93,63349.98,63277.41,2024-04-15 22:35:00,63323.18000000001,63363.217599999996,63264.933999999994,49.523176331262974
12.98968814,63344.93,63333.84,63351.99,63299.68,2024-04-15 22:34:00,63316.04299999999,63362.5674,63261.964,49.88138215575024
9.53272489,63342.86,63231.37,63346.0,63228.09,2024-04-15 22:33:00,63297.77999999999,63359.232599999996,63251.15,41.66110245567145
6.02373586,63231.38,63199.03,63253.96,63198.18,2024-04-15 22:32:00,63272.585999999996,63354.85779999999,63242.10600000001,38.901305520079696
8.27930945,63201.16,63152.53,63232.95,63142.75,2024-04-15 22:31:00,63251.768000000004,63349.3492,63229.221999999994,31.391119346647955
11.91356339,63146.66,63069.32,63169.0,63058.27,2024-04-15 22:30:00,63225.164000000004,63342.9064,63185.39399999999,26.15788029392921
3.1571185,63068.79,63027.04,63081.06,63022.32,2024-04-15 22:29:00,63195.94299999999,63336.233,63129.922,20.22477078286495
5.45366718,63027.04,62993.21,63030.93,62975.8,2024-04-15 22:28:00,63165.30700000001,63328.6284,63079.464,14.030697364030914
6.08976403,62997.92,62979.3,63006.48,62963.32,2024-04-15 22:27:00,63137.299,63319.66760000001,63032.492000000006,16.155283516406982
11.84184306,62979.54,62930.08,63025.0,62930.07,2024-04-15 22:26:00,63109.589,63309.8066,62989.956000000006,15.970375996961948
12.18212931,62938.17,62884.0,62976.0,62859.11,2024-04-15 22:25:00,63067.759,63296.9888,62950.123999999996,14.444756729748562
19.60315258,62879.9,62800.57,62900.0,62787.3,2024-04-15 22:24:00,63016.52099999999,63282.71800000001,62903.119999999995,13.606812966994383
18.02395607,62799.05,62831.97,62837.9,62764.14,2024-04-15 22:23:00,62970.126000000004,63267.9662,62860.788,13.926356355753782
13.60496103,62829.95,62778.3,62847.0,62763.69,2024-04-15 22:22:00,62926.677,63254.0176,62820.862,14.719172633254104
6.33996832,62779.94,62842.88,62849.36,62774.01,2024-04-15 22:21:00,62889.803,63241.2706,62789.65,5.731823138344083
8.34324357,62839.88,62832.89,62850.0,62775.43,2024-04-15 22:20:00,62861.51899999999,63228.55180000001,62772.914000000004,2.1433918171358215
8.61128374,62834.74,62855.96,62902.73,62795.95,2024-04-15 22:19:00,62838.882000000005,63216.7976,62774.64399999999,6.495389199854117
4.02687041,62855.99,62843.66,62855.99,62817.07,2024-04-15 22:18:00,62823.009,63205.607,62785.229999999996,10.941439317850637
3.29444085,62845.52,62858.15,62858.72,62830.29,2024-04-15 22:17:00,62809.706000000006,63194.85659999999,62798.55,14.94412781043826
7.05795764,62858.56,62900.9,62900.9,62825.08,2024-04-15 22:16:00,62799.206999999995,63182.181,62808.764,18.17735200196512
11.52312555,62900.91,63011.45,63016.64,62875.61,2024-04-15 22:15:00,62800.856999999996,63170.37300000001,62828.8,30.745203034359463
2.94552039,63014.55,62997.16,63023.75,62988.12,2024-04-15 22:14:00,62820.939,63161.72699999999,62867.234,51.37819939144439
17.05568123,62989.43,62955.17,63006.01,62924.05,2024-04-15 22:13:00,62836.93000000001,63152.2074,62888.630000000005,46.06157857787612
18.13964523,62955.17,63072.09,63073.41,62944.43,2024-04-15 22:12:00,62855.004,63143.935999999994,62911.458000000006,51.47833964750461
4.4304196,63073.66,63093.08,63103.33,63049.05,2024-04-15 22:11:00,62882.507999999994,63137.58720000001,62956.252,68.28667154465317
19.25886766,63101.28,63064.0,63109.78,63000.0,2024-04-15 22:10:00,62904.965000000004,63129.72720000001,62981.130000000005,71.41648878327725
3.50630439,63064.0,63080.55,63091.66,63037.7,2024-04-15 22:09:00,62929.14,63121.556,62991.045999999995,76.76083894193147
6.52281471,63083.97,63072.57,63087.76,63014.49,2024-04-15 22:08:00,62948.882000000005,63113.407999999996,63009.134,73.48842436502557
3.76347332,63074.41,63081.17,63110.88,63072.57,2024-04-15 22:07:00,62973.11,63107.6202,63034.762,75.66536001650488
2.96755898,63087.57,63160.0,63160.01,63087.56,2024-04-15 22:06:00,62999.35800000001,63103.206600000005,63042.464,76.22015759143812
6.3298073,63160.68,63140.04,63160.68,63085.98,2024-04-15 22:05:00,63020.395000000004,63099.366200000004,63059.659999999996,75.16441945615837
5.02737471,63140.04,63122.66,63140.04,63056.32,2024-04-15 22:04:00,63027.215000000004,63095.192200000005,63063.384,70.45536157042466
10.68993945,63115.52,63175.09,63175.26,63088.99,2024-04-15 22:03:00,63043.708999999995,63092.394,63078.284,71.40634826068244
10.69386745,63176.46,63176.44,63198.93,63076.01,2024-04-15 22:02:00,63056.86699999999,63089.514200000005,63078.971999999994,70.49981210071432
14.0688622,63171.19,63204.64,63265.28,63139.79,2024-04-15 22:01:00,63065.941000000006,63087.16659999999,63089.41799999999,71.12493602865948
14.435562,63197.67,63273.56,63298.28,63197.67,2024-04-15 22:00:00,63085.708000000006,63085.2904,63111.75600000001,68.36064137387194
1.5362943,63272.61,63296.33,63296.35,63260.01,2024-04-15 21:59:00,63107.93899999999,63084.8506,63152.49399999999,79.5261196653312
16.90320537,63296.35,63356.26,63378.18,63247.5,2024-04-15 21:58:00,63131.23999999999,63083.78400000001,63184.195999999996,77.00917921753873
29.28291065,63356.03,63275.96,63359.35,63272.17,2024-04-15 21:57:00,63151.2,63082.8672,63223.428,73.18852629390972
17.59471445,63276.0,63132.41,63296.48,63132.4,2024-04-15 21:56:00,63155.683999999994,63079.0488,63221.95,61.57706970725096
21.82395451,63132.73,63072.14,63136.98,63072.13,2024-04-15 21:55:00,63154.299,63073.29800000001,63196.842000000004,52.89624657211601
3.59493915,63072.14,63042.31,63072.14,63038.6,2024-04-15 21:54:00,63152.527,63066.649000000005,63152.56,51.99351755386887
4.28135351,63042.02,63049.61,63059.57,63036.7,2024-04-15 21:53:00,63147.297999999995,63059.168600000005,63110.4,46.73035203179378
9.66402349,63054.64,63045.61,63075.13,63043.21,2024-04-15 21:52:00,63144.018000000004,63051.0304,63064.60800000001,45.89389871308223
4.04501218,63046.11,63046.01,63095.35,63037.07,2024-04-15 21:51:00,63133.746,63044.75320000001,63045.541999999994,45.50963074493643
23.17458664,63036.24,63032.57,63120.0,63031.7,2024-04-15 21:50:00,63117.149,63038.901,63037.45599999999,47.63414821648192
5.1603854,63034.64,63011.07,63036.67,63002.46,2024-04-15 21:49:00,63091.39399999999,63032.6596,63030.228,41.62974714155827
6.25660575,63011.07,63023.07,63025.24,62971.0,2024-04-15 21:48:00,63063.74399999999,63026.4364,63017.088,40.192763882921945
9.59951051,63023.08,62996.07,63050.0,62996.06,2024-04-15 21:47:00,63036.132999999994,63021.4896,63007.657999999996,35.53005134400456
7.49614776,62996.07,62961.12,62997.05,62957.27,2024-04-15 21:46:00,63018.619999999995,63016.4916,62991.698,24.830387804673876
9.75613511,62961.13,62937.71,62964.4,62929.37,2024-04-15 21:45:00,63004.344,63009.5308,62971.232,12.691821628452459
13.29094908,62937.71,63003.7,63005.1,62913.7,2024-04-15 21:44:00,62991.85400000001,63001.81119999999,62953.479999999996,12.60195393026757
7.20170975,63005.1,62915.35,63005.1,62914.03,2024-04-15 21:43:00,62979.587,62995.53,62942.085999999996,7.560316632696896
7.32985066,62914.48,62870.68,62937.58,62857.9,2024-04-15 21:42:00,62961.056,62988.72440000001,62914.45399999999,9.429500443393792
15.99000126,62867.23,62785.23,62879.98,62781.52,2024-04-15 21:41:00,62935.501000000004,62981.4998,62879.304000000004,9.000874693152326
7.89110452,62785.23,62795.91,62821.85,62763.44,2024-04-15 21:40:00,62908.675,62975.603200000005,62846.117999999995,9.411139957517577
5.10592725,62795.9,62775.11,62874.58,62765.42,2024-04-15 21:39:00,62884.971,62970.4652,62816.462,9.99292118923961
11.26849291,62775.16,62814.06,62814.09,62652.95,2024-04-15 21:38:00,62853.16599999999,62964.008200000004,62764.246,6.1505617977518625
23.09138053,62814.47,62856.28,62857.58,62636.27,2024-04-15 21:37:00,62817.187,62957.4672,62719.92,6.008253940377514
6.29878276,62853.03,62986.37,63000.0,62843.55,2024-04-15 21:36:00,62805.815,62955.7368,62732.326,35.69092706669747
4.92342951,62986.38,62864.56,62996.05,62861.97,2024-04-15 21:35:00,62799.075,62955.794,62752.03199999999,39.13675517684004
5.56067562,62861.9,62813.8,62889.19,62800.0,2024-04-15 21:34:00,62787.704999999994,62956.047999999995,62758.948,37.37336444457571
8.62545218,62803.83,62776.15,62856.18,62717.98,2024-04-15 21:33:00,62768.1,62955.124800000005,62771.954000000005,31.059801117014374
5.99469129,62778.02,62919.56,62919.56,62776.15,2024-04-15 21:32:00,62759.925,62955.374,62799.93000000001,37.98110102457952
5.41956702,62919.56,62920.21,63021.96,62903.09,2024-04-15 21:31:00,62772.081999999995,62957.955599999994,62811.838,48.458687186224005
5.50340027,62925.84,63062.0,63062.0,62919.78,2024-04-15 21:30:00,62787.71599999999,62960.842599999996,62823.4,50.356163741593946
9.12263879,63056.63,63005.99,63097.07,63005.35,2024-04-15 21:29:00,62811.708999999995,62965.030600000006,62864.469999999994,54.863759347237924
