volume,low,high,open,close,time,Fast_MA,Medium_MA,Slow_MA,RSI
2.64037238,63735.12,63788.98,63788.98,63711.56,2024-04-17 00:33:00,63730.154,63870.717826086955,63713.85,7.81725470844701
3.17233649,63798.96,63817.04,63828.98,63792.74,2024-04-17 00:32:00,63731.130000000005,63867.46875,63728.922,40.833876752526535
9.00831965,63823.01,63815.83,63829.81,63774.3,2024-04-17 00:31:00,63733.57100000001,63863.742,63739.369999999995,39.93542729591855
1.89333917,63814.62,63760.74,63816.56,63740.74,2024-04-17 00:30:00,63733.85400000001,63859.01115384616,63747.126000000004,37.044294904976695
1.78788717,63748.4,63656.84,63748.4,63648.0,2024-04-17 00:29:00,63725.177,63851.195925925924,63733.46799999999,27.58535242290779
9.17549638,63659.65,63643.91,63662.0,63602.25,2024-04-17 00:28:00,63712.728,63842.305,63711.60599999999,26.28899792710773
17.58876192,63643.93,63731.4,63734.0,63608.0,2024-04-17 00:27:00,63701.79,63834.22551724138,63674.657999999996,29.94601011956952
1.9510816,63728.4,63701.92,63763.57,63695.61,2024-04-17 00:26:00,63699.145000000004,63829.604999999996,63658.920000000006,45.07452258965975
6.59997544,63701.92,63836.03,63865.2,63690.0,2024-04-17 00:25:00,63697.949,63825.10161290322,63648.772,44.816727255887585
2.41502256,63836.03,63847.37,63850.64,63819.3,2024-04-17 00:24:00,63708.25,63824.9203125,63683.03199999999,58.36677875402284
3.28046506,63846.61,63862.64,63893.76,63845.14,2024-04-17 00:23:00,63721.60799999999,63825.53303030303,63731.61,61.214493873108516
4.44762993,63862.66,63824.98,63865.0,63805.99,2024-04-17 00:22:00,63722.933,63824.95823529412,63771.208,56.94681256104221
28.1344453,63824.98,63806.94,63838.0,63794.19,2024-04-17 00:21:00,63724.922,63824.07914285715,63790.924,57.74014333909626
8.08041551,63807.99,63694.08,63809.99,63683.92,2024-04-17 00:20:00,63719.23999999999,63820.18583333333,63789.708000000006,47.66021424544241
8.19089053,63694.08,63716.24,63748.36,63683.24,2024-04-17 00:19:00,63722.764,63816.4845945946,63762.496,47.94090274546303
5.16766656,63716.15,63702.04,63730.9,63680.8,2024-04-17 00:18:00,63730.61899999999,63812.91394736842,63729.628000000004,40.80861825467238
6.05597771,63702.03,63669.77,63705.51,63650.0,2024-04-17 00:17:00,63734.818999999996,63808.736666666664,63698.43000000001,39.99678094318346
2.49386745,63677.66,63710.15,63740.22,63677.66,2024-04-17 00:16:00,63733.024,63805.45975,63675.123999999996,44.874878128047264
1.36180567,63710.15,63721.91,63747.89,63692.0,2024-04-17 00:15:00,63733.224,63802.692439024395,63676.740000000005,54.096834264432026
2.90774194,63721.93,63694.01,63731.05,63672.0,2024-04-17 00:14:00,63718.494000000006,63799.580714285716,63674.492000000006,56.821515892420535
4.25491595,63699.77,63702.9,63726.02,63600.0,2024-04-17 00:13:00,63693.98,63794.93930232558,63658.331999999995,49.30735930735931
2.2409999,63709.18,63717.01,63736.31,63676.03,2024-04-17 00:12:00,63680.98400000001,63792.23681818182,63663.538,48.270073508622964
1.0976554,63717.02,63761.9,63768.87,63716.56,2024-04-17 00:11:00,63673.221,63790.55511111111,63671.31799999999,52.21023899873492
4.77706856,63747.28,63682.68,63747.28,63668.39,2024-04-17 00:10:00,63671.668000000005,63787.89934782609,63666.596,35.48132612418408
2.79930314,63690.58,63708.48,63724.14,63647.95,2024-04-17 00:09:00,63668.13899999999,63784.921702127656,63661.786,30.829655266278778
3.54125879,63703.76,63771.52,63783.19,63662.07,2024-04-17 00:08:00,63666.266,63782.36229166667,63674.2,35.29267495094848
4.13527103,63765.79,63812.81,63821.64,63764.31,2024-04-17 00:07:00,63677.697,63781.99387755102,63691.85599999999,47.42289381080482
9.01698106,63818.0,63743.73,63818.0,63743.73,2024-04-17 00:06:00,63684.304000000004,63781.2286,63697.29,56.102687590556286
1.06787218,63742.01,63756.61,63772.34,63741.52,2024-04-17 00:05:00,63689.255999999994,63775.5474,63711.916000000005,55.9280657498575
0.78088846,63760.2,63794.86,63804.75,63744.01,2024-04-17 00:04:00,63696.456999999995,63768.982599999996,63731.128000000004,56.428876548483366
1.27463344,63786.05,63727.25,63800.0,63703.76,2024-04-17 00:03:00,63706.833,63761.563200000004,63739.46599999999,55.3646269907797
7.18271072,63730.35,63687.2,63739.54,63648.52,2024-04-17 00:02:00,63704.081999999995,63753.8258,63716.308,47.243871065374705
6.10627301,63689.98,63837.48,63844.0,63684.21,2024-04-17 00:01:00,63700.846999999994,63745.31,63704.404,49.291805305550945
3.19902802,63840.0,63814.94,63854.37,63776.47,2024-04-17 00:00:00,63711.655000000006,63738.024399999995,63711.39399999999,58.39453595821605
2.23403701,63814.94,63843.16,63849.99,63801.43,2024-04-16 23:59:00,63727.003000000004,63732.113,63722.878000000004,67.509257488569
5.87258161,63843.96,63776.33,63858.1,63773.14,2024-04-16 23:58:00,63738.11,63728.208000000006,63736.754,59.20526285855098
2.626632,63786.11,63719.3,63786.38,63715.83,2024-04-16 23:57:00,63733.262,63724.1902,63750.216,49.93293523197098
1.81007403,63724.06,63743.83,63755.2,63712.42,2024-04-16 23:56:00,63730.130999999994,63721.68420000001,63755.85799999999,54.407495645558186
4.80857781,63738.98,63705.07,63745.81,63659.99,2024-04-16 23:55:00,63721.978,63718.388,63732.562,51.13268608414245
3.64771247,63698.14,63752.59,63752.59,63682.79,2024-04-16 23:54:00,63715.85600000001,63715.8274,63708.833999999995,51.91795023696687
1.36117355,63752.0,63750.76,63755.2,63728.73,2024-04-16 23:53:00,63718.353,63714.1856,63699.952000000005,46.32331666184507
3.10746234,63755.2,63742.24,63768.16,63734.41,2024-04-16 23:52:00,63726.942,63713.2142,63703.66799999999,49.0063118389629
4.45214322,63742.0,63700.54,63750.81,63696.33,2024-04-16 23:51:00,63728.154,63712.14300000001,63700.45,45.52423588138651
1.27563269,63700.54,63723.74,63723.74,63695.6,2024-04-16 23:50:00,63720.066999999995,63711.2968,63707.57200000001,45.18854234997104
3.28830522,63725.43,63715.98,63725.59,63704.61,2024-04-16 23:49:00,63710.384999999995,63710.693600000006,63711.936,50.090074815081536
1.52201984,63719.62,63728.04,63728.04,63708.01,2024-04-16 23:48:00,63703.871999999996,63710.319,63707.792,57.082311483607036
7.68841073,63728.04,63711.45,63745.22,63696.0,2024-04-16 23:47:00,63701.889,63709.89139999999,63700.11,51.48747192854082
4.65285804,63710.86,63731.46,63731.46,63675.32,2024-04-16 23:46:00,63698.179000000004,63708.95659999999,63695.907999999996,34.42552274197088
3.17915559,63732.22,63858.85,63858.85,63732.22,2024-04-16 23:45:00,63705.402,63709.561799999996,63703.232,40.29775422659668
4.65862026,63852.9,63826.07,63859.87,63820.94,2024-04-16 23:44:00,63719.217000000004,63711.6548,63726.498,55.730040757612144
1.14476387,63830.68,63829.45,63835.52,63822.64,2024-04-16 23:43:00,63728.60799999999,63713.87640000001,63749.424,64.77357603253088
1.83653991,63829.5,63824.82,63829.5,63822.3,2024-04-16 23:42:00,63737.397,63714.467599999996,63774.683999999994,65.32838569276278
2.75930137,63828.76,63828.68,63832.79,63812.53,2024-04-16 23:41:00,63749.01700000001,63715.232200000006,63802.126000000004,74.1544210792996
3.52223648,63829.82,63794.81,63832.86,63794.81,2024-04-16 23:40:00,63758.938,63716.3136,63814.64400000001,68.02819621475336
2.34685999,63795.97,63803.99,63803.99,63782.62,2024-04-16 23:39:00,63766.739,63719.005999999994,63806.98,59.72989564149748
3.02534424,63800.77,63762.79,63826.77,63760.22,2024-04-16 23:38:00,63771.96000000001,63722.1654,63794.496,54.394687553209074
1.54878765,63772.07,63773.12,63785.91,63765.92,2024-04-16 23:37:00,63778.952000000005,63725.3238,63783.219999999994,63.317640754773876
1.10495185,63762.63,63760.6,63785.94,63757.18,2024-04-16 23:36:00,63787.138,63726.5552,63772.15,61.43419489007761
3.85189487,63769.91,63798.95,63819.09,63742.53,2024-04-16 23:35:00,63788.16900000001,63727.6058,63761.694,56.89655172413766
4.08730618,63798.95,63812.4,63834.8,63791.26,2024-04-16 23:34:00,63785.201,63727.045,63763.422,62.997658079625296
2.15776341,63812.4,63827.55,63837.08,63804.0,2024-04-16 23:33:00,63783.337000000014,63726.222200000004,63772.178,66.8234780983241
3.30433768,63826.63,63861.23,63867.86,63826.62,2024-04-16 23:32:00,63783.76900000001,63726.63479999999,63784.31800000001,73.42685494859465
1.58429651,63863.45,63871.84,63877.66,63850.64,2024-04-16 23:31:00,63787.579999999994,63727.7638,63803.009999999995,70.4144255964696
2.23315413,63871.82,63870.8,63888.24,63849.63,2024-04-16 23:30:00,63793.062,63731.078,63824.43000000001,57.08990263430926
2.72209631,63865.8,63853.71,63892.54,63837.76,2024-04-16 23:29:00,63798.576,63734.168399999995,63833.73,53.557647058824266
2.82929255,63853.72,63843.05,63868.27,63834.6,2024-04-16 23:28:00,63806.01399999999,63737.2444,63839.85,52.85621400705825
2.37680285,63846.21,63850.64,63877.76,63840.76,2024-04-16 23:27:00,63813.498,63741.0596,63842.678,56.66713901091193
4.52229572,63859.12,63871.99,63881.46,63852.05,2024-04-16 23:26:00,63822.985,63744.5474,63842.96,63.941932969603855
3.42267864,63871.99,63881.65,63899.46,63870.43,2024-04-16 23:25:00,63835.775,63748.115999999995,63847.119999999995,70.7618101858413
6.80845738,63881.64,63867.99,63915.22,63867.99,2024-04-16 23:24:00,63843.448,63752.0358,63853.166000000005,78.13691191060406
7.98462252,63867.89,63861.35,63909.54,63861.35,2024-04-16 23:23:00,63849.183,63757.2628,63858.516,74.79345284489429
3.70027457,63861.34,63871.95,63874.59,63850.64,2024-04-16 23:22:00,63851.585,63760.755,63860.49199999999,74.03559304598201
2.10060212,63868.61,63876.49,63916.16,63865.57,2024-04-16 23:21:00,63853.078,63763.7352,63863.195999999996,81.59732922444738
6.58725365,63881.81,63801.28,63910.86,63786.06,2024-04-16 23:20:00,63846.721000000005,63766.088599999995,63846.322,48.8469043817624
1.80475709,63801.36,63834.0,63836.0,63794.18,2024-04-16 23:19:00,63842.363,63769.0132,63831.56,47.77687222675012
20.97812987,63834.0,63773.12,63845.73,63772.8,2024-04-16 23:18:00,63836.183000000005,63771.22779999999,63813.85,37.747017575812976
6.80591166,63779.95,63721.43,63786.04,63717.98,2024-04-16 23:17:00,63823.905000000006,63770.3012,63787.31800000001,23.51249900167852
3.1799245,63721.43,63720.64,63774.87,63719.69,2024-04-16 23:16:00,63810.66900000001,63769.8204,63758.14200000001,24.127906976745436
3.43981022,63720.72,63727.99,63740.98,63708.61,2024-04-16 23:15:00,63794.487,63769.1622,63742.652,24.204050653138495
1.75414407,63726.63,63750.84,63760.19,63719.06,2024-04-16 23:14:00,63779.594,63768.6632,63727.628000000004,27.575498796677337
1.63267473,63750.91,63769.75,63779.17,63743.98,2024-04-16 23:13:00,63767.856999999996,63769.467599999996,63721.864,32.49149721398126
1.60427173,63770.0,63786.05,63796.87,63762.09,2024-04-16 23:12:00,63759.002,63771.738999999994,63730.686,34.11723163841678
2.80793997,63791.7,63747.29,63791.84,63727.2,2024-04-16 23:11:00,63745.165,63772.5988,63732.188,26.10523506055793
3.73634609,63753.14,63722.89,63753.14,63709.13,2024-04-16 23:10:00,63737.471999999994,63771.252,63732.291999999994,24.81131477135753
1.59323519,63716.44,63721.44,63753.22,63706.26,2024-04-16 23:09:00,63728.68000000001,63769.3486,63729.731999999996,25.111531918990877
2.82789228,63721.44,63690.06,63735.28,63688.0,2024-04-16 23:08:00,63720.2,63767.64579999999,63718.536,24.517422913010506
3.8992506,63696.5,63674.01,63698.3,63643.19,2024-04-16 23:07:00,63712.721,63766.19300000001,63694.755999999994,18.140401146131524
1.34453288,63676.65,63703.48,63717.89,63662.0,2024-04-16 23:06:00,63706.95199999999,63765.1846,63681.716,28.484217828650245
3.69786155,63695.6,63786.28,63797.15,63689.03,2024-04-16 23:05:00,63704.99399999999,63765.765400000004,63677.695999999996,32.88629927411107
3.63426295,63786.04,63786.04,63802.29,63766.24,2024-04-16 23:04:00,63709.712,63767.434400000006,63689.691999999995,49.096518289994876
1.15046598,63784.99,63831.96,63831.96,63781.22,2024-04-16 23:03:00,63713.436,63768.4842,63708.335999999996,59.78341584158415
4.32309936,63831.96,63818.0,63856.53,63815.8,2024-04-16 23:02:00,63718.80699999999,63770.112,63742.85799999999,63.49594180919519
2.38179286,63818.0,63811.5,63844.55,63808.04,2024-04-16 23:01:00,63726.891,63772.34619999999,63772.06599999999,64.0935506732817
2.1215032,63811.52,63811.89,63822.51,63804.17,2024-04-16 23:00:00,63736.395,63774.51760000001,63795.094000000005,62.29309298899399
2.1411958,63811.89,63813.37,63822.52,63806.0,2024-04-16 22:59:00,63746.36899999999,63776.5454,63803.045999999995,59.598241921505185
3.78024965,63809.8,63779.73,63837.73,63774.01,2024-04-16 22:58:00,63754.969999999994,63777.8654,63801.60400000001,51.76875593542343
5.32703252,63783.01,63782.56,63806.74,63778.35,2024-04-16 22:57:00,63768.48600000001,63779.5124,63794.114,58.346659704318085
1.06587808,63783.69,63778.32,63805.76,63777.0,2024-04-16 22:56:00,63779.98600000001,63781.546,63787.906,61.71424626324757
6.14132813,63777.1,63743.32,63822.01,63736.93,2024-04-16 22:55:00,63784.776,63781.6402,63774.458000000006,54.69118051944053
3.76137655,63743.95,63748.3,63773.97,63731.44,2024-04-16 22:54:00,63781.29600000001,63779.85020000001,63759.54600000001,56.91455494715443
1.71867683,63749.24,63763.82,63763.82,63738.19,2024-04-16 22:53:00,63776.993,63778.1612,63752.382000000005,67.20640440483967
2.62417772,63763.31,63759.0,63775.78,63737.8,2024-04-16 22:52:00,63769.19300000001,63776.4712,63744.272,64.71044868809251
2.16419047,63759.0,63742.49,63791.39,63739.55,2024-04-16 22:51:00,63762.344,63775.0116,63736.78200000001,60.87106214494834
2.26928134,63744.97,63766.46,63809.25,63744.97,2024-04-16 22:50:00,63756.42400000001,63774.0148,63738.39,43.376720433456796
2.71049297,63769.21,63795.58,63795.58,63766.26,2024-04-16 22:49:00,63752.45,63773.687600000005,63745.35400000001,45.517737296260975
2.86759976,63795.58,63773.46,63821.6,63773.46,2024-04-16 22:48:00,63752.395000000004,63773.9524,63752.40800000001,34.824372759854484
7.65663946,63777.34,63817.97,63858.79,63777.34,2024-04-16 22:47:00,63752.29400000001,63774.1808,63760.316000000006,38.68161038194696
4.45686978,63817.61,63725.87,63817.73,63725.87,2024-04-16 22:46:00,63747.181,63773.5546,63757.58,28.632245388056845
2.53127759,63722.15,63726.19,63729.99,63708.61,2024-04-16 22:45:00,63744.349,63772.8762,63750.308000000005,25.487037503143867
3.1598679,63726.11,63724.88,63747.21,63701.11,2024-04-16 22:44:00,63741.31599999999,63771.07319999999,63737.278000000006,29.07096922369972
3.59545833,63719.99,63749.64,63761.87,63719.99,2024-04-16 22:43:00,63739.496,63769.393,63726.583999999995,34.536301006887655
31.74803319,63747.28,63719.99,63771.6,63718.78,2024-04-16 22:42:00,63737.594,63767.2362,63714.871999999996,34.56194314806788
2.61238803,63719.94,63754.62,63754.62,63712.21,2024-04-16 22:41:00,63734.86000000001,63764.467599999996,63712.14,42.028892041789035
4.97040001,63751.63,63764.0,63779.4,63746.0,2024-04-16 22:40:00,63734.96299999999,63762.395,63719.617999999995,53.97033158813231
5.32162509,63764.0,63777.98,63781.58,63740.75,2024-04-16 22:39:00,63732.41199999999,63760.45479999999,63727.545999999995,50.70383811723245
10.99607161,63774.9,63793.55,63793.79,63751.8,2024-04-16 22:38:00,63730.246,63758.7988,63733.907999999996,53.63598587159796
12.84608968,63791.25,63760.2,63838.65,63751.7,2024-04-16 22:37:00,63727.68200000001,63757.0176,63740.49199999999,53.18279457222048
13.06355626,63765.16,63754.11,63825.4,63751.7,2024-04-16 22:36:00,63730.265,63755.010599999994,63748.39,51.814505257480725
2.64958491,63751.98,63730.1,63764.76,63721.99,2024-04-16 22:35:00,63731.603,63752.0418,63743.588,38.58255532057432
3.95699583,63721.73,63744.01,63766.97,63713.42,2024-04-16 22:34:00,63732.83400000001,63748.9504,63738.121999999996,34.624052448268415
3.41375253,63737.74,63766.84,63766.91,63725.06,2024-04-16 22:33:00,63733.341,63746.22460000001,63732.774,37.12315270935989
7.78191215,63766.91,63718.58,63780.07,63708.62,2024-04-16 22:32:00,63732.325,63743.3842,63724.157999999996,44.86515449187358
4.73486879,63717.04,63795.97,63820.51,63708.74,2024-04-16 22:31:00,63731.978,63740.247599999995,63715.56599999999,50.043094875023996
8.5641636,63795.97,63714.0,63810.23,63682.66,2024-04-16 22:30:00,63725.64400000001,63738.1796,63707.7,44.554630777404434
3.45131746,63714.01,63738.36,63739.71,63699.12,2024-04-16 22:29:00,63721.48099999999,63736.278399999996,63704.840000000004,43.751122821726895
1.92183788,63738.36,63734.36,63745.99,63732.06,2024-04-16 22:28:00,63719.507000000005,63735.4636,63706.240000000005,53.34138486312393
5.81232787,63734.36,63704.7,63758.07,63704.7,2024-04-16 22:27:00,63714.80700000001,63735.198,63705.456000000006,48.28937178260615
4.36947932,63700.01,63697.68,63706.47,63682.69,2024-04-16 22:26:00,63707.905999999995,63734.458,63700.246,34.76146921484538
3.28871661,63693.96,63678.01,63706.29,63665.36,2024-04-16 22:25:00,63702.242999999995,63733.593,63696.786,32.8510986761282
6.21669897,63682.98,63720.1,63734.76,63656.84,2024-04-16 22:24:00,63696.585,63732.3486,63688.33,28.148011782029343
6.70023002,63725.0,63679.99,63725.0,63646.57,2024-04-16 22:23:00,63688.736,63730.4004,63671.231999999996,26.88942624752498
8.20068782,63682.68,63709.97,63709.97,63674.87,2024-04-16 22:22:00,63685.361,63728.656,63665.26599999999,34.979472140762255
15.03659029,63708.55,63763.29,63771.47,63690.0,2024-04-16 22:21:00,63683.487,63727.912000000004,63666.728,43.36774889082368
4.17226984,63761.01,63755.51,63779.99,63719.65,2024-04-16 22:20:00,63687.186,63728.1224,63677.585999999996,51.18779790276525
2.5738157,63761.43,63789.95,63797.46,63757.04,2024-04-16 22:19:00,63692.978,63729.138000000006,63697.626000000004,55.5520833333343
5.86056636,63789.78,63782.99,63809.93,63770.56,2024-04-16 22:18:00,63696.827999999994,63730.78920000001,63722.424,60.86361723025105
4.98811789,63779.51,63831.98,63838.61,63779.51,2024-04-16 22:17:00,63704.308999999994,63733.5156,63743.352,62.039399816271434
7.23094505,63835.17,63824.25,63838.66,63773.81,2024-04-16 22:16:00,63713.42100000001,63735.7518,63760.114,66.66179212517724
4.21601126,63824.46,63884.6,63893.63,63808.0,2024-04-16 22:15:00,63727.68500000001,63738.1312,63777.784,68.69120373549347
14.19398792,63884.64,63858.11,63918.27,63851.91,2024-04-16 22:14:00,63747.191999999995,63739.8446,63796.757999999994,69.82761473050354
8.07002019,63854.73,63847.57,63870.01,63804.02,2024-04-16 22:13:00,63762.937,63740.3006,63803.45,65.38604535877968
18.56060606,63847.59,63872.41,63923.62,63838.79,2024-04-16 22:12:00,63779.329000000005,63740.76039999999,63815.306,73.26239866475717
16.07292125,63869.5,63851.41,63872.43,63827.73,2024-04-16 22:11:00,63793.102,63741.15420000001,63826.090000000004,74.65755504935336
23.71120094,63853.95,63843.2,63869.82,63817.89,2024-04-16 22:10:00,63802.926,63741.42859999999,63828.06799999999,74.35943975557257
21.43172487,63845.7,63919.36,63929.85,63837.51,2024-04-16 22:09:00,63810.973,63742.0588,63825.188,78.08602024005457
22.72960817,63913.92,63897.51,63929.71,63888.86,2024-04-16 22:08:00,63822.803,63744.3558,63842.156,79.47764278039293
20.40234676,63894.44,63919.41,63931.98,63876.48,2024-04-16 22:07:00,63832.5,63746.3184,63849.693999999996,75.8841818888445
13.54455983,63919.27,63970.97,63982.8,63918.56,2024-04-16 22:06:00,63846.975,63749.1496,63867.86000000001,76.68858177914768
19.72666142,63976.86,64038.09,64042.0,63935.75,2024-04-16 22:05:00,63859.75,63753.126,63891.43200000001,75.35253227407995
16.14762409,64031.55,63954.53,64049.59,63948.0,2024-04-16 22:04:00,63869.35900000001,63757.4572,63913.530000000006,75.26339768779417
16.80913342,63954.53,63926.11,63960.23,63881.19,2024-04-16 22:03:00,63877.076,63760.3172,63911.996,62.42910228828433
14.25013936,63930.38,63889.59,63950.86,63880.0,2024-04-16 22:02:00,63881.197,63763.1612,63912.7,63.12510815019885
24.82277503,63884.25,64039.31,64046.94,63880.0,2024-04-16 22:01:00,63886.424,63765.970199999996,63904.988,59.720797105362344
10.60007507,64040.74,64048.0,64122.88,64032.01,2024-04-16 22:00:00,63907.835999999996,63771.711,63924.240000000005,68.82158682384363
8.44943453,64048.0,64064.55,64076.04,64039.29,2024-04-16 21:59:00,63928.014,63777.171599999994,63942.498,76.86773405202968
18.20518424,64067.42,64044.44,64169.0,64032.03,2024-04-16 21:58:00,63942.331000000006,63782.343,63972.666000000005,73.54747514135286
8.7645241,64046.29,64044.44,64057.31,64031.64,2024-04-16 21:57:00,63957.846999999994,63787.429000000004,64002.99399999999,75.51107218816408
23.2204057,64048.05,64157.0,64173.63,64044.44,2024-04-16 21:56:00,63970.435,63793.8004,64035.882000000005,78.13516802861362
8.78033463,64156.99,64186.41,64192.95,64155.0,2024-04-16 21:55:00,63992.36,63802.728200000005,64060.48,82.16391449701152
14.23238998,64186.47,64251.42,64273.23,64183.21,2024-04-16 21:54:00,64015.880999999994,63812.370200000005,64089.264,81.28653727599338
29.2601623,64252.07,64188.27,64252.07,64165.0,2024-04-16 21:53:00,64044.262,63821.2704,64115.85799999999,80.29144968923211
52.09563613,64186.77,64177.16,64292.0,64173.64,2024-04-16 21:52:00,64073.626000000004,63830.367600000005,64144.257999999994,78.80307136404699
46.56154792,64177.16,64282.24,64303.36,64175.0,2024-04-16 21:51:00,64103.126000000004,63839.62340000001,64170.369999999995,78.01719090334208
7.35756474,64282.24,64380.4,64400.0,64262.8,2024-04-16 21:50:00,64126.205,63849.95940000001,64191.93000000001,81.32213643238083
20.9975922,64374.92,64258.75,64377.52,64206.29,2024-04-16 21:49:00,64142.905000000006,63859.270200000006,64196.545999999995,83.02385112348065
12.64806476,64253.75,64212.4,64258.77,64200.0,2024-04-16 21:48:00,64159.702000000005,63868.2342,64203.545999999995,82.17244430145536
27.10874758,64215.06,64048.65,64275.0,64048.65,2024-04-16 21:47:00,64161.403000000006,63874.173200000005,64178.547999999995,62.99967626065643
14.90411606,64054.72,63966.92,64066.42,63961.25,2024-04-16 21:46:00,64153.083999999995,63878.364199999996,64135.797999999995,43.942403177755594
16.89758735,63976.93,64007.34,64015.08,63936.24,2024-04-16 21:45:00,64131.208,63882.64920000001,64070.486,41.438043171205784
34.37618745,64007.11,63966.61,64007.11,63930.0,2024-04-16 21:44:00,64105.887,63886.9808,64015.228,41.508397556469355
6.8356928,63963.78,63881.89,63978.02,63881.89,2024-04-16 21:43:00,64077.576,63890.117399999996,63951.60600000001,38.45394686116988
10.56689788,63882.31,63965.3,63966.84,63881.87,2024-04-16 21:42:00,64048.399,63893.5824,63918.25,37.21350930455712
13.77355561,63966.86,63836.7,64015.17,63836.7,2024-04-16 21:41:00,64014.569,63896.1416,63893.340000000004,22.094613550287633
3.74184739,63837.24,63789.99,63844.76,63789.99,2024-04-16 21:40:00,63967.288,63898.2882,63864.090000000004,16.60949016677452
5.98385865,63788.38,63808.26,63865.63,63775.01,2024-04-16 21:39:00,63924.16000000001,63899.806000000004,63833.092000000004,16.70110486859447
17.72977516,63811.87,63837.72,63950.0,63795.02,2024-04-16 21:38:00,63883.66200000001,63901.065200000005,63815.71799999999,18.287657464486458
12.16632091,63836.23,63660.01,63836.83,63660.0,2024-04-16 21:37:00,63844.797,63900.171200000004,63771.344,14.755960690919807
18.25765473,63660.07,63670.0,63744.55,63642.2,2024-04-16 21:36:00,63812.89200000001,63899.361399999994,63732.443999999996,3.0289727831423363
21.6590932,63670.01,63763.24,63770.22,63670.0,2024-04-16 21:35:00,63786.268000000004,63899.4542,63708.445999999996,7.565950847430486
28.6084044,63763.24,63787.48,64000.0,63754.18,2024-04-16 21:34:00,63768.686,63901.401000000005,63704.27999999999,18.595378979994194
21.66871867,63786.1,63570.25,63786.1,63562.7,2024-04-16 21:33:00,63736.76700000001,63899.7236,63657.816000000006,17.600309362206858
19.90187075,63578.27,63643.92,63655.99,63568.73,2024-04-16 21:32:00,63705.453,63897.6008,63639.562,20.644369989231038
5.84558967,63643.93,63680.1,63682.68,63643.93,2024-04-16 21:31:00,63686.176,63896.67939999999,63639.907999999996,29.66539130434799
6.79326076,63677.87,63676.89,63691.99,63647.56,2024-04-16 21:30:00,63671.933,63895.2376,63635.42,30.280392102102766
15.94163851,63677.63,63586.27,63700.83,63568.14,2024-04-16 21:29:00,63651.246,63891.4596,63598.212,29.011974045086546
18.22581877,63586.26,63689.35,63689.35,63577.3,2024-04-16 21:28:00,63629.474,63887.594399999994,63601.132000000005,29.872189693228947
